id,name
10184,airplane hijacking
10237,aerial combat
15089,fighter airplane
174019,american president
155460,defection
1896,portland
2347,idaho
2352,narkolepsy
2353,pink bathrobe
168551,italian stereotype
2522,grizzly bear
4811,emergency landing
157325,bandage
167145,knife in thigh
167164,call girl
208611,1950s
228495,falsifying
188,buddhism
1529,buddhist monk
4559,dalai lama
4561,lhasa
3877,covered investigation
208693,unity
9792,djinn
3883,danger of life
173303,surprising
9794,toxic
184503,father-in-law daughter-in-law relationship
224563,beekeeper
224564,orlando florida
8070,stag night
164852,steel worker
164861,repossession
164865,male stripper
10225,pageant
9767,beautiful woman
4170,john f. kennedy
208930,radio dj
208931,hall of fame
6964,tribute
156204,neil young
156205,concert film
4035,blood sample
4039,biotechnology
158292,eugenics
3205,fairy tale
33564,u.s. soldier
221663,alternate life form
221664,"snowfield, co"
221665,deputies
1738,ukraine
198141,strange person
4116,heaven
10756,janitor
5975,menstruation
6156,superstition
11705,tavern
34100,all black cast
9754,profanity
15214,buddy
3675,arts and culture
4826,repair
5370,arts expert
5372,host family
5373,damage
5374,poster
5375,artwork
5376,creativity
163242,teenage rebellion
166256,pool cleaner
208913,spanish music
3051,hostage drama
2864,one-night stand
3817,chance
4959,death of a friend
2683,tango
1661,sarajevo
7973,bosnian war of 1992-1995
209129,textile company
2852,proof
18321,porn industry
158968,gay lead character
8447,amish
208590,barn raising
8058,rembrandt
2900,buenos aires
210018,half sister
179485,chinese american
3692,scandal
8034,in flagranti
10328,reality show
207063,make believe
207064,pretend
184950,privileged life
11579,impalement
3462,tzar
158620,russian revolution
158627,train explosion
158628,foreign language adaptation
158629,exploding train
6034,theatre milieu
18082,flamethrower
18086,disembowelment
158256,gene manipulation
158993,man in wheelchair
163270,breeding
197239,regeneration
226178,alien queen
226179,explosive decompression
226180,swimming underwater
2831,slavery
155756,tall ship
163120,slave trade
3033,apostle
3065,minister
3207,concentration camp prisoner
172732,police fake
6483,ice hockey
3092,slime
5401,tax consultant
6592,parish hall
7140,devoutness
2462,m.i.t.
3734,ambition
228041,prodigy
7136,technical toy
6812,film festivals
208508,murder plot
166287,school bus
188974,vehicular accident
41415,reptile
2984,iceberg
4388,titanic
4953,ocean liner
182615,steerage
182621,salvage
182625,rich snob
1774,news broadcast
3586,tv station
4023,lyon
1534,attachment to nature
2749,riding accident
2753,horse whisperer
4794,bluff
10244,based on cartoon
167889,short sighted
418,white russian
419,dude
1337,carpet
1541,nihilism
160846,ashes
200646,bowling ball
219881,weeds
1690,belgium
34214,gender
34333,lgbt child
193544,save the day
193546,siblings relations
193549,eccentric family
193551,vigilantism
193552,heroic mission
206691,buddies
206692,daring rescue
206694,master villain
168663,jamaican
2733,firemen
166524,jail break
191404,forest fire
2419,staging
2941,albania
2943,sex scandal
2953,media adviser
185199,matrix
214730,retrofuturism
33557,rehearsal
5404,meteor
208870,cybersuit
4898,armored car
8207,crook
13129,execution
4373,fraud
15232,parole
193305,dishonesty
4715,autopsy
8264,symbol
197582,mysterious
201125,detached
983,brazilian
11121,plot
18263,revolutionary
637,pop
1740,pop culture
33696,sea monster
196917,armed robbery
1376,assault rifle
15211,sunglasses
159932,uzi
177964,contract killer
235220,replacement
223587,tabloid reporter
2636,blues
178650,bus trip
3576,raumschiffabsturz
162350,ocean floor
162351,deepsea
3568,lone wolf
159317,rude
159318,obnoxious
228768,noodle salad
177588,religious statue
177589,aspirin
3094,australian
41515,gay parent
1524,surfer
1669,wave
1671,surfboard
160177,mountaineering
192779,mount everest
6201,fall
6846,borderline personality disorder
157722,domineering mother
177695,crime spree
177703,western u.s.
2920,cheerleader
3181,pretended murder
3184,alligator
3185,crocodile
3186,everglades
3188,heart-throb
3189,white trash
3192,intellectually gifted
3478,parrot
209065,baskeball
1794,yakuza
6203,loss
6297,japanese mafia
6375,george w. bush
1983,pharmacist
10217,tourette syndrome
33630,doll
159546,pharmacy
164500,infatuation
209223,multiple sclerosis
11953,loft
206039,analingus
4637,parish
17986,miscarriage
184935,gay man straight woman relationship
7089,dominatrix
156854,cat fight
2494,ohio
168603,deep space explorer
3432,bangkok
10656,child in peril
212760,interspecies romance
178923,wedding date
162333,tall man
179882,romania
189099,giant
4277,to shoot dead
208874,sea lion
4042,underclass
5895,viking
214956,alan smithee
7540,circumcision
10983,anthropology
156181,lecture
163088,lost tribe
172715,faked footage
173117,hoax
193173,papua new guinea
208365,new guinea
216936,circumcision ritual
178423,embryo
178424,living under the bridge
178425,music rights
14818,model
209997,iranian new wave
3683,law and ethics
11265,mind reading
17987,killing spree
3605,baseball bat
7597,dollar
8739,jackpot
10530,atlantic city
176516,slot machine
2560,paparazzi
5413,bungee-jump
18512,slow motion
34053,video store
159514,subtitled scene
161992,kosher
161994,stealing a car
161996,movie poster
161999,suitcase full of money
7347,tarzan
163751,translator
4319,french revolution
6941,tsunami
199076,disaster movie
5829,nova scotia
181755,dealing with the past
2026,lawnmower
4126,fascination
4593,atomic bomb test
5698,egg
7671,godzilla
161791,kaiju
41156,liberal
165347,swearing
207009,hip hop culture
167799,gonzo journalist
167805,sweaty face
167809,wedding chapel
167812,grapefruit
167818,cadillac convertible
167822,gibberish
167830,corvette stingray
167833,police convention
165577,interracial love
173486,drinking contest
221615,mauling
191820,nordic noir
2833,psychoanalysis
3125,razor
14698,throat slitting
158203,straight razor
190007,mental hospital
1638,translation
1639,clarinet
1640,conservatory
1642,bicycle accident
3768,rest
188953,sign language
191088,overleven
191089,family guy
3452,love letter
155791,american football player
164615,washed up star
197083,jocks
197088,revenge plot
174420,intern
4381,napoleon
161837,foot race
33896,montage
7101,substitute teacher
2156,homeland
5719,cricket
41022,protestant
2908,secret society
3271,secret organization
4249,x-files
167625,talking to animals
8806,purse
155552,elmore leonard
5887,compulsive gambling
211487,space centre
167377,lapd
167381,house on fire
6476,toy shop
156337,prototype
180691,killer toys
2358,helix
2362,chaos theory
2390,migraine
11223,dream girl
15027,taboo
158502,frisbee
158505,troubadour
158507,gross out comedy
194413,intellectual disability
3393,tombstone
4382,flashlight
158726,wooden
158727,washington monument
158729,ghoul
158734,odor
162512,siren
10141,battlefield
33638,warfare
234078,fighter pilots
156764,pre-code
162487,wisecrack humor
193649,early sound film
215678,partially lost film
260,disillusion
188725,trenches
227807,young soldier
235080,battlefield trauma
193605,land rush
1317,card game
9552,baron
9661,dying man
169057,merger
172327,revolving door
177995,dachshund
191786,stenographer
201490,flirtation
238090,prima ballerina
238091,bookkeeper
6611,tahiti
168297,tyrant
170314,flogging
181240,voyage
190122,ziegfeld
2693,monopoly
33701,river patrol
33702,bombing
197413,dunkirk
2677,weekend
6662,delirium
156318,bats
161043,suicidal thoughts
171567,low self esteem
201456,paranoid
447,post traumatic stress  disorder
2367,rehabilitation
3089,oscar award
6974,rise and fall
14548,political assassination
179017,hick
41585,travelling circus
3365,pearl harbor
158372,military life
47079,dock
69467,longshoreman
156151,pigeon
12544,crying
14646,overbearing mother
186403,dance hall
210019,old maid
9932,feud
10449,sondheim
160367,lifting female in air
165100,young love
165212,modern day adaptation
165214,shakespeare in modern dress
222842,squire
717,pope
4350,thomas more
4351,protestant church
4352,thomas cromwell
4353,oath
190285,henry viii
3879,suspect
14783,false accusations
3430,pickpocket
916,marseille
4655,hijacking of train
238010,herion
33494,couple
162219,selfishness
188533,blood on face
216734,abandonment
172291,grieving
3044,olympian sports team
183896,neighbor neighbor relationship
1906,egocentrism
214965,savant
211660,old age
4367,jinx
4671,bad luck
2376,perversity
2380,audio tape
4470,punk
8900,rocker
206298,young adult
18129,labyrinth
170362,fantasy world
189094,goblin
6291,tardy hall
15299,detention
10170,premonition
10985,spontaneous combustion
203360,psychotherapist
17985,birth
207884,fetus
220348,womb
11469,memory loss
224625,halfway house
225210,memories
793,drowning
14805,maniac
15227,counselor
155627,axe in the head
1890,camping
193575,b horror
207969,brisbane queensland
163621,jason voorhees
163651,one by one
163652,friday the thirteenth
179422,jason vorhees
6304,sewerage
8764,times square
10024,psychopathic killer
11040,masked killer
11488,pot smoking
157701,psychotic
174424,smoking pot
198914,institution
207159,escaped killer
1805,curfew
159433,surveillance camera
207031,stonehenge
1435,scissors
1546,ambulance
3874,twist
4728,knife
207399,october
10059,boogeyman
156392,scythe
156525,heroine
162538,pitchfork
164218,psychotronic
176182,psycho
194729,disco dancing
10081,locker room
15085,splatter
18005,high school friends
18732,sexual repression
33725,locker
166229,prom queen
13067,body double
172454,casual sex
201120,ginger
6151,faithlessness
10603,killer doll
171781,military academy
206266,war games
2723,medium
3093,ghostbuster
11627,paranormal phenomena
196964,power of goodness
4769,supernatural powers
5569,vomit
10112,ouija board
18402,strong language
179564,disturbed child
198435,sfx
4793,examination
5810,pact with the devil
179566,locust
167316,buddy cop
234038,recklessness
167328,diplomatic immunity
167331,loss of girlfriend
155716,rookie cop
167308,dog biscuit
167309,shooting practice
167311,judo throw
167313,police psychologist
167319,firing range
2182,bars and restaurants
2551,pet
2725,sunlight
5151,salesperson
6126,banking
7948,skunk
10005,gremlin
10006,ymca
4713,research station
5157,electric shock
6247,cleverness
14778,urination
169925,hidden
169929,reference to liberace
169930,group vomit
169931,exercise machine
169936,water slide
169945,housing
169950,foreclosure
169951,walking the plank
169953,lost treasure
169955,lifting male in air
5113,overpopulation
3223,machine town
3640,work
5966,tower of babel
11222,prophet
201028,depravity
206472,masterpiece
234109,downtrodden
234110,saviour
390,skateboarding
956,almanac
12026,alternate history
33888,electric guitar
172251,walking cane
196664,high school dance
226370,hoverboard
226371,video phone
386,railroad robber
957,indian territory
1544,locomotive
10511,western
155573,wild west
18211,loss of loved one
1462,samurai
4631,looting
5329,rice
33558,practice
208244,16th century
2045,cynic
2687,fiancé
4315,courtly life
34221,gender roles
4234,guild
4235,duke
4743,jihad
6074,spice
194063,messiah
197602,denunciation
41511,cross
162706,temptation
162708,mary magdalene
