cid,movie_id,character,gender,person_id,name
25157,10052,Paramedic,2,11915,"Nigel Gibbs"
25158,10052,"Neil Darrow",2,62548,"Casey Biggs"
25159,10052,Waitress,1,62553,"Samantha Smith"
25160,10052,Eulogist,0,62550,"Marybeth Fisher"
25161,10052,"Surgical Nurse",0,62552,"Jamie Sue Sherrill"
25162,10052,"Surgical Nurse",1,62551,"Heidi Swedberg"
25163,10052,"Phillip Darrow",2,62549,"Peter Hansen"
25171,10054,"Gregorio Cortez",2,3131,"Antonio Banderas"
25172,10054,"Ingrid Cortez",1,17832,"Carla Gugino"
25173,10054,"Carmen Cortez",1,57674,"Alexa PenaVega"
25174,10054,"Juni Cortez",2,57675,"Daryl Sabara"
25175,10054,"Fegan Floop",2,10697,"Alan Cumming"
25176,10054,"Cool Spy",2,564,"Richard Linklater"
25177,1783,"Col. Stuart McLean",2,2467,"James Cosmo"
25190,1783,"Takashi Nagase",0,1045626,"Yugo Saso"
25191,1783,"Camp Doctor Coates",2,152518,"John Gregg"
25192,1783,Nagatomo,2,550560,"Shû Nakajima"
25193,1783,"Lt. Foxworth",2,36666,"Pip Torrens"
25194,1783,Norman,0,1129537,"James McCarthy"
25195,1783,"Pte. Wallace Hamilton",2,129527,"Brendan Cowell"
25204,1786,"Julien Quentin",0,19071,"Gaspard Manesse"
25205,1786,"Jean Bonnet",0,19072,"Raphael Fejtö"
25206,1786,"Mme Quentin",0,19073,"Francine Racette"
25207,1786,"François Quentin",0,19074,"Stanislas Carré de Malberg"
25208,1786,"Père Jean",2,19075,"Philippe Morier-Genoud"
25209,1786,"Père Michel",2,7693,"François Berléand"
25210,1786,Joseph,0,19076,"François Négret"
25211,1786,Babinot,2,19077,"Xavier Legrand"
25212,1786,Boulanger,0,19078,"Pascal Rivet"
25213,1786,"Mlle Davenne",1,1350,"Irène Jacob"
25214,1786,Sagard,0,19079,"Richard Leboeuf"
25215,1786,Muller,2,17546,"Peter Fitz"
25216,1786,Negus,0,19080,"Arnaud Henriet"
25217,1786,Moreau,0,19081,"Luc Etienne"
25218,1786,"Père Hippolyte",0,19082,"Jean-Paul Dubarry"
25219,1786,"Mme Perrin",0,19083,"Jacqueline Paris"
25220,1788,"Ren McCormack",2,4724,"Kevin Bacon"
25221,1788,"Reverend Shaw Moore",2,12074,"John Lithgow"
25223,1788,"Vi Moore",1,1902,"Dianne Wiest"
25224,1788,"Willard Hewitt",2,2969,"Chris Penn"
25225,1788,"Ariel Moore",1,26456,"Lori Singer"
25226,1788,Rusty,1,520,"Sarah Jessica Parker"
25240,1791,"Erika Kohut",1,17882,"Isabelle Huppert"
25241,1791,Mutter,1,6014,"Annie Girardot"
25242,1791,"Walter Klemmer",2,5442,"Benoît Magimel"
25243,1791,"Anna Schober",0,19122,"Anna Sigalevitch"
25244,1791,"Mrs. Schober",1,19123,"Susanne Lothar"
25245,1791,"Dr. Blonskij",2,6264,"Udo Samel"
25246,1791,"Mme Blonskij",1,19124,"Cornelia Köndgen"
25252,1792,Bob,2,1892,"Matt Damon"
25253,1792,Walt,2,17141,"Greg Kinnear"
25254,1792,April,1,8170,"Eva Mendes"
25255,1792,May,1,19127,"Wen Yann Shih"
25258,1792,"Morty O'Reilly",2,5950,"Seymour Cassel"
25259,1792,"Officer Fraioli",2,31837,"Dane Cook"
25269,10054,"Alexander Minion",2,4252,"Tony Shalhoub"
25270,10054,"Ms. Gradenko",1,10742,"Teri Hatcher"
25271,10054,"Felix Gumm",2,11159,"Cheech Marin"
25272,10054,"Mr. Lisp",2,418,"Robert Patrick"
25273,10054,Machete,2,11160,"Danny Trejo"
25274,10054,"Donnagon / Donnamight",2,17403,"Mike Judge"
25275,10054,Pastor,2,3113,"Guillermo Navarro"
25276,10054,"Agent Johnny",2,96007,"Johnny Reno"
25277,10054,"FoOglie #1/Flower",0,1189737,"Shannon Shea"
25279,10056,"Vincent Rapallo",2,19217,"Frank Silvera"
25280,10056,"Davy Gordon",0,62601,"Jamie Smith"
25281,10056,"Gloria Price",0,62602,"Irene Kane"
25283,10056,"Albert the manager",2,276364,"Jerry Jarrett"
25284,10056,Gangster,2,246822,"Mike Dana"
25285,10056,Gangster,2,14068,"Felice Orlandi"
25296,10057,Aramis,2,6952,"Charlie Sheen"
25297,10057,Athos,2,2628,"Kiefer Sutherland"
25298,10057,"D'Artagnan",2,5577,"Chris O'Donnell"
25299,10057,Porthos,2,17485,"Oliver Platt"
25300,10057,"Cardinal Richelieu",2,13472,"Tim Curry"
25301,10057,Constance,1,1146,"Julie Delpy"
25302,10057,"Countess D'Winter",1,28412,"Rebecca De Mornay"
25303,10057,"Queen Anne",1,5503,"Gabrielle Anwar"
25306,1792,"MV Hockey Player",2,184180,"Cam Neely"
25307,1792,Herself,1,38225,Cher
25308,1792,Himself,2,51391,"Frankie Muniz"
25309,1792,"Mr. Tourist",2,42199,"Daniel Greene"
25316,1793,"Nora McPhae",1,19131,"Marsha Mason"
25317,1793,"Max Dugan",2,4765,"Jason Robards"
25318,1793,"Charley Lau",0,19132,"Charley Lau"
25319,1793,"Michael McPhae",2,4756,"Matthew Broderick"
25320,1793,"Brian Costello",2,55636,"Donald Sutherland"
25321,1793,"Mrs. Litke",1,8903,"Dody Goodman"
25322,1793,"Kevin Costello",2,19134,"Brian Part"
25323,1793,Luis,0,19135,"Panchito Gómez"
25324,1793,Bill,2,2628,"Kiefer Sutherland"
25325,1793,"Coach Roy",2,19136,"Sal Viscuso"
25326,1793,"Basketball Coach",0,44893,"John Corvello"
25327,1793,"Man in Shoe Store",2,44894,"Jim Staahl"
25328,1793,"Blonde in Shoe Store",1,44895,"Tessa Richarde"
25329,1793,Teacher,2,44896,"Duke Stroud"
25330,1793,"Shoe Store Cop",2,52,"David Morse"
25331,1793,Mother,1,44897,"Shelley Morrison"
25333,1802,Jeanne,1,17882,"Isabelle Huppert"
25334,1802,Sophie,1,19161,"Sandrine Bonnaire"
25335,1802,"Georges Lelievre",2,19162,"Jean-Pierre Cassel"
25336,1802,"Catherine Lelievre",1,14061,"Jacqueline Bisset"
25337,1802,Melinda,1,19163,"Virginie Ledoyen"
25338,1802,Gilles,0,16353,"Valentin Merlet"
25339,1802,Jeremie,2,19164,"Julien Rochefort"
25340,1802,"Madame Lantier",0,19165,"Dominique Frot"
25349,1802,Priester,0,13694,"Jean-François Perrier"
25356,1807,Alex,2,19195,"Alex Frost"
25357,1807,Eric,2,19196,"Eric Deulen"
25358,1807,"John McFarland",2,19197,"John Robinson"
25359,1807,Elias,2,19198,"Elias McConnell"
25360,1807,Jordan,1,19199,"Jordan Taylor"
25361,1807,Carrie,1,19200,"Carrie Finklea"
25362,1807,Nicole,1,19201,"Nicole George"
25363,1807,Brittany,1,19202,"Brittany Mountain"
25364,1807,Acadia,1,19203,"Alicia Miles"
25365,1807,Michelle,1,19204,"Kristen Hicks"
25366,1807,Benny,2,19205,"Bennie Dixon"
25367,1807,Nathan,2,19206,"Nathan Tyson"
25368,1807,"Mr. McFarland",2,19207,"Timothy Bottoms"
25369,1807,"Mr. Luce",2,19208,"Matt Malloy"
25370,1807,Noelle,0,19209,"Chantelle Chriestenson Nelson"
25371,1807,"Teacher #3",2,106142,"Larry Laverty"
25373,1808,"Brian Slade",2,1244,"Jonathan Rhys Meyers"
25374,1808,"Curt Wild",2,3061,"Ewan McGregor"
25375,1808,"Arthur Stuart",2,3894,"Christian Bale"
25383,1808,"Mandy Slade",1,3051,"Toni Collette"
25384,1808,"Jerry Devine",2,1926,"Eddie Izzard"
25385,1808,Cecil,2,26259,"Michael Feast"
25386,1808,Shannon,1,33679,"Emily Woof"
25387,1808,Mary,0,33680,"Ganiat Kasumu"
25390,1809,"Sean Bateman",2,19210,"James Van Der Beek"
25391,1809,"Lauren Hynde",1,27855,"Shannyn Sossamon"
25392,1809,"Paul Denton",2,19211,"Ian Somerhalder"
25393,1809,"Richard 'Dick' Jared",2,19212,"Russell Sams"
25396,1809,Lara,1,10860,"Jessica Biel"
25397,1809,Victor,2,65561,"Kip Pardue"
25398,1809,Kelly,1,7517,"Kate Bosworth"
25399,1809,Harry,2,449,"Jay Baruchel"
25400,1809,Mitchell,2,21403,"Thomas Ian Nicholas"
25401,1809,Rupert,2,5365,"Clifton Collins Jr"
25402,1809,Candice,1,17774,"Clare Kramer"
25403,1809,"Mrs. Denton",1,6450,"Faye Dunaway"
25404,1809,"Mrs. Jared",1,12967,"Swoosie Kurtz"
25405,1809,Donald,0,101618,"Colin Bain"
25406,1809,"A Junkie Named Marc",2,2223,"Fred Savage"
25407,1809,"Handsome Dunce",2,104914,"Kavan Reece"
25408,1809,"At the Player Piano",2,42545,"Ron Jeremy"
25409,1809,Raymond,2,226344,"Joel Michaely"
25410,1809,"Food Service Girl",0,1198057,"Theresa Wayman"
25417,10061,"Snake Plissken",2,6856,"Kurt Russell"
25418,10061,Malloy,2,825,"Stacy Keach"
25419,10061,Eddie,2,884,"Steve Buscemi"
25420,10061,Pipeline,2,8949,"Peter Fonda"
25421,10061,"Hershe Las Palamas",1,2230,"Pam Grier"
25422,10061,Surfer,2,33654,"Breckin Meyer"
25423,10061,President,0,19153,"Cliff Robertson"
25424,10061,Taslima,1,3124,"Valeria Golino"
25425,10061,"Surgeon General of Beverly Hills",2,11357,"Bruce Campbell"
25426,10061,"Cuervo Jones",2,35529,"Georges Corraface"
25427,10061,Brazen,1,41820,"Michelle Forbes"
25428,10061,Utopia,1,157904,"A. J. Langer"
25429,10061,"Test Tube",2,2221,"Leland Orser"
25430,10061,"Saigon Shadow",2,169628,"Jeff Imada"
25431,10061,"Hershe Gang Member",2,61704,"Al Leong"
25432,10061,"Hershe Gang Member",2,94089,"James Lew"
25441,1811,"Dark Smith",2,1582,"James Duval"
25442,1811,Mel,1,19222,"Rachel True"
25443,1811,Montgomery,2,19223,"Nathan Bexton"
25444,1811,"Shad, Allysa's Brother",2,11864,"Ryan Phillippe"
25453,1811,Alyssa,1,20492,"Jordan Ladd"
25454,1811,Dingbat,1,18979,"Christina Applegate"
25455,1811,Lilith,1,69122,"Heather Graham"
25456,1811,Zoe,1,8211,"Mena Suvari"
25457,1811,"Jana, Lucifer's Sister",1,9205,"Denise Richards"
25458,1811,"Dark's Mother",1,821,"Beverly D'Angelo"
25459,1811,Elvis,0,33674,"Thyme Lewis"
25460,1811,Handjob,2,33675,"Alan Boyce"
25461,1811,Cowboy,2,8695,"Guillermo Díaz"
25462,1811,"Kozy, S&M Girl",1,5578,"Debi Mazar"
25463,1811,"Kris, S&M Girl",1,20710,"Chiara Mastroianni"
25464,1811,Lucifer,1,33676,"Kathleen Robertson"
25465,1811,Egg/Polly,1,33677,"Sarah Lassez"
25466,1811,"Teen Idol",2,31633,"Jaason Simmons"
25467,1812,Katherine,1,19149,"Tori Spelling"
25468,1812,Gabriel,2,19225,"Christian Campbell"
25469,1812,Mark,2,19226,"John Paul Pitoc"
25470,1812,Rich,2,19227,"Brad Beyer"
25473,1813,"Kevin Lomax",2,6384,"Keanu Reeves"
25474,1813,"John Milton",2,1158,"Al Pacino"
25475,1813,"Mary Ann Lomax",1,6885,"Charlize Theron"
25476,1813,"Eddie Barzoon",2,4004,"Jeffrey Jones"
25477,1813,"Alice Lomax",1,19239,"Judith Ivey"
25482,1813,"Christabella Andreoli",1,935,"Connie Nielsen"
25483,1813,"Alexander Cullen",2,8977,"Craig T. Nelson"
25484,1813,"Mrs. Jackie Heath",1,42694,"Tamara Tunie"
25485,1813,"Leamon Heath",2,31839,"Ruben Santiago-Hudson"
25486,1813,"Pam Garrety",1,10386,"Debra Monk"
25487,1813,"Mitch Weaver",2,61216,"Vyto Ruginis"
25488,1813,"Melissa Black",1,17769,"Laura Harrington"
25489,1813,Meisel,2,14669,"George Wyner"
25490,1813,"Lloyd Gettys",2,4445,"Chris Bauer"
25491,1813,"Mrs. Bernice Gettys",0,1089390,"Connie Embesi"
25492,1813,"Gettys' Son",0,1089391,"Jonathan Cavallary"
25493,1813,Barbara,1,33656,"Heather Matarazzo"
25494,1813,"Barbara's Father",2,155547,"Murphy Guyer"
25495,1813,"Florida Prosecutor",2,30151,"Leo Burmester"
25496,1813,"Garson Deeds (Florida Judge)",0,260967,"Bill Moor"
25497,1813,"Larry (Florida Reporter)",2,4199,"Neal Jones"
25498,1813,"Florida Bailiff",0,1089392,"Eddie Aldridge"
25499,1813,"Florida Lawyer",0,582202,"Mark Deakins"
25500,1813,"Junkie in Harlem",2,90444,"Rony Clanton"
25501,1813,"Boy in Harlem",2,303197,"George O. Gore II"
25502,1813,"Judge Sklar",2,79735,"Alan Manson"
25503,1813,"Pie Face",0,1089393,"Brian Poteat"
25504,1813,"Arnold (Metro Assistant District Attorney)",2,164463,"Daniel Oreskes"
25505,1813,"Chinese Man",0,8400,"Kim Chan"
25506,1813,"Menage A Trois Woman",1,154698,"Caprice Benedetti"
25507,1813,Himself,2,65607,"Don King"
25508,1813,"Fight Fan",2,1089394,"Ray Garvey"
25509,1813,"Fight Fan",2,984489,"Rocco Musacchia"
25510,1813,"Joyce Rensaleer",1,27264,"Susan Kellermann"
25511,1813,"Takaori Osumi",2,77155,"James Saito"
25512,1813,"Parvathi Resh",2,20807,"Harsh Nayyar"
25513,1813,"Bashir Toabal",0,233547,"Mohammed Ghaffari"
25514,1813,"Multi-Lingual Party Guest",0,1089395,"Nicki Cochrane"
25515,1813,"Female #1",0,1089396,"Fenja Klaus"
25516,1813,"Limo Driver",0,164419,"Gino Lucci"
25517,1813,"Botanica Woman",1,55272,"Novella Nelson"
25518,1813,"Big Guy #2",2,155540,"Benny Nieves"
25519,1813,"Babs Coleman",0,1089398,"Franci Leary"
25520,1813,"Big Guy #1",2,1983,"Vincent Laresca"
25521,1813,"Mrs. Diana Barzoon",1,1207046,"Pamela Gray"
25530,1815,"Agnes Lazelle",1,13637,"Joan Collins"
25531,1815,"Philip Marlowe",2,10158,"Robert Mitchum"
25532,1815,"Camilla Sternwood",1,12407,"Candy Clark"
25533,1815,"Charlotte Sternwood",1,15197,"Sarah Miles"
25534,1815,"Inspektor Carson",2,11859,"John Mills"
25535,1815,"Eddie Mars",2,936,"Oliver Reed"
25536,1815,"General Sternwood",2,854,"James Stewart"
25537,1815,"Lash Cansino",2,16420,"Richard Boone"
25538,1815,"Joe Brody",2,9126,"Edward Fox"
25539,1815,Norris,2,19463,"Harry Andrews"
25540,1815,"Harry Jones",2,13329,"Colin Blakely"
25541,1815,"Commander Barker",2,20393,"Richard Todd"
25542,1815,Lou,2,129482,"Tom Laughlin"
25558,1816,Zach,2,3392,"Michael Douglas"
25559,1816,"Sheila Bryant",1,19256,"Vicki Frederick"
25560,1816,"Judy Monroe",1,19257,"Janet Jones"
25561,1816,"Diana Morales",0,19258,"Yamil Borges"
25562,1816,"Connie Wong",1,19259,"Jan Gan Boyd"
25563,1816,Larry,2,19260,"Terrence Mann"
25564,1816,"Bobby Mills III",2,19261,"Matt West"
25565,1816,Cassie,1,19262,"Alyson Reed"
25566,1816,"Mike Cass",0,19263,"Charles McGowan"
25567,1816,"Dancer with Gum",0,19264,"Peter Fitzgerald"
25568,1816,Dancer,1,19265,"Khandi Alexander"
25569,1816,"Richie Walters",0,180711,"Gregg Burge"
25570,1817,"Stu Shepard",2,72466,"Colin Farrell"
25571,1817,"Der Anrufer",2,2628,"Kiefer Sutherland"
25572,1817,"Captain Ed Ramey",2,2178,"Forest Whitaker"
25573,1817,"Kelly Shephard",1,8329,"Radha Mitchell"
25574,1817,"Pamela McFadden",1,3897,"Katie Holmes"
25580,1817,Felicia,1,45245,"Paula Jai Parker"
25581,1817,Wyatt,2,17941,"Domenick Lombardozzi"
25582,1817,Negotiator,0,1188456,"James MacDonald"
25592,1818,"Charlie Kohler/Edouard Saroyan",0,10268,"Charles Aznavour"
25593,1818,"Léna",1,18218,"Marie Dubois"
25594,1818,"Thérèse Saroyan",1,19269,"Nicole Berger"
25595,1818,Clarisse,1,19270,"Michèle Mercier"
25596,1818,Plyne,2,148302,"Serge Davri"
25597,1818,Momo,0,3834,"Claude Mansard"
25598,1818,"Fido Saroyan",2,150939,"Richard Kanayan"
25599,1818,"Chico Saroyan",0,1655,"Albert Rémy"
25600,1824,"Henry Roth",2,19292,"Adam Sandler"
25601,1824,"Lucy Whitmore",1,69597,"Drew Barrymore"
25602,1824,Ula,2,60949,"Rob Schneider"
25603,1824,"Doug Whitmore",2,1328,"Sean Astin"
25604,1824,Alexa,1,19293,"Lusia Strus"
25605,1824,"Dr. Keats",2,707,"Dan Aykroyd"
25610,1824,"Marlin Whitmore",2,21485,"Blake Clark"
25611,1824,Sue,1,59401,"Amy Hill"
25612,1824,"Ten Second Tom",2,20818,"Allen Covert"
25613,1824,Stacy,1,52792,"Maya Rudolph"
25614,1824,Nick,0,1080056,"Pomaika'i Brown"
25615,1824,"Old Hawaiian Man",2,1080057,"Joe Nakashima"
25616,1824,Jennifer,0,58477,"Jonathan Loughran"
25617,1824,"Security Guard",2,20819,"Peter Dante"
25618,1824,"Security Guard",2,116271,"Dom Magwili"
25622,1825,"Lincoln Hawk",2,16483,"Sylvester Stallone"
25630,1825,"Jason Cutler",2,1162,"Robert Loggia"
25631,1825,"Bob Hurley",2,33011,"Rick Zumwalt"
25632,1825,"Michael Cutler/Michael Hawk",2,33012,"David Mendenhall"
25633,1825,"John Grizzly",0,33013,"Bruce Way"
25634,1825,"Harry Bosco",1,33014,"Sam Scarber"
25635,1825,"Tim Salanger",2,33015,"Chris McCarty"
25636,1825,Ruker,2,33016,"Terry Funk"
25637,1825,Collins,2,33017,"Allan Graf"
25642,1829,"Adèle Hugo",1,6553,"Isabelle Adjani"
25643,1829,"Lt Albert Pinson",0,8966,"Bruce Robinson"
25644,1829,"Mrs. Saunders",1,19338,"Sylvia Marriott"
25645,1829,"The Bookseller",2,19339,"Joseph Blatchley"
25646,1829,"Mr. Saunders",0,19340,"Ruben Dorey"
25647,1829,Hypnotist,0,19341,"Ivry Gitlis"
25659,1831,"Abbie Reynolds",1,3125,Madonna
25660,1831,"Robert Whittaker",2,4757,"Rupert Everett"
25661,1831,"Ben Cooper",2,4589,"Benjamin Bratt"
25662,1831,Sam,0,19306,"Malcolm Stumpf"
25663,1831,"Richard Whittaker",2,14792,"Josef Sommer"
25664,1831,Annabel,1,19307,"Suzanne Krull"
25665,1831,Kelly,1,15829,"Linda Larkin"
25676,1832,Bartleby,2,880,"Ben Affleck"
25677,1832,"Bethany Sloane",1,9625,"Linda Fiorentino"
25678,1832,Jay,2,19302,"Jason Mewes"
25679,1832,Rufus,2,2632,"Chris Rock"
25680,1832,Metatron,2,4566,"Alan Rickman"
25681,1832,Azrael,2,11662,"Jason Lee"
25682,1832,Serendipity,1,3136,"Salma Hayek"
25683,1832,"Silent Bob",2,19303,"Kevin Smith"
25690,1832,God,1,131024,"Alanis Morissette"
25691,1832,"John Doe Jersey",2,4971,"Bud Cort"
25692,1832,"Cardinal Ignatius Glick",2,15903,"George Carlin"
25693,1832,"Grant Hicks",2,23629,"Brian O'Halloran"
25694,1832,Liz,1,21197,"Janeane Garofalo"
25695,1832,"Protestor #2",2,23633,"Walt Flanagan"
25696,1832,"Smooching Seaman",2,20503,"Scott Mosier"
25697,1832,Kane,2,20283,"Dwight Ewell"
25698,1832,Loki,2,1892,"Matt Damon"
25723,10065,"George Lutz",2,10859,"Ryan Reynolds"
25724,10065,"Kathy Lutz",1,27755,"Melissa George"
25725,10065,"Billy Lutz",2,10135,"Jesse James"
25726,10065,"Chelsea Lutz",1,56734,"Chloë Grace Moretz"
25727,10065,Lisa,1,50347,"Rachel Nichols"
25730,10065,"Michael Lutz",2,6860,"Jimmy Bennett"
25731,10065,"Father Callaway",2,4492,"Philip Baker Hall"
25732,10065,"Officer Greguski",2,59145,"Danny McCarthy"
25733,10065,"Jodie Defeo",1,62728,"Isabel Conner"
25734,10065,"Ronald Defeo",2,62729,"Brendan Donaldson"
25735,10065,"ER Doctor",2,62732,"David Gee"
25736,10065,"Chief of Police",2,62731,"Rich Komenich"
25737,10065,Realtor,1,62730,"Annabel Armour"
25738,10065,Librarian,1,62733,"Nancy Lollar"
25739,10065,Stitch,2,62734,"José Taitano"
25740,10065,"Nurse Fuller",0,62737,"Lenore Thomas"
25741,10065,"Grocery Cashier",0,62736,"Jenny Strubin"
25742,10065,"Scary Leashed Indian",2,62735,"Dorian Kingi"
25750,1834,"Helen Grayle/Velma Valento",1,14965,"Claire Trevor"
25751,1834,"Ann Grayle",1,19327,"Anne Shirley"
25752,1834,"Philip Marlowe",2,19328,"Dick Powell"
25753,1834,"Mr. Grayle",2,19329,"Miles Mander"
25754,1834,"Lindsay Marriott",2,2928,"Douglas Walton"
25755,1834,"Jules Amthor",2,4071,"Otto Kruger"
25756,1834,"Moose Malloy",2,84229,"Mike Mazurki"
25757,1834,"Police Lt. Randall",2,96257,"Donald Douglas"
25768,1835,"Detective Lt. Nulty",2,14502,"John Ireland"
25769,1835,"Philip Marlowe",2,10158,"Robert Mitchum"
25770,1835,"Mrs. Helen Grayle alias Velma",1,44079,"Charlotte Rampling"
25771,1835,"Laird Brunett",2,2516,"Anthony Zerbe"
25772,1835,"Billy Rolfe",2,5048,"Harry Dean Stanton"
25773,1835,"Richter Grayle",2,12316,"Jimmy Thompson"
25774,1835,"Kelly genannt Jonnie",2,16483,"Sylvester Stallone"
25775,1835,"Mrs. Jessie Florian",1,19335,"Sylvia Miles"
25776,1835,Nick,2,16525,"Joe Spinell"
25777,1835,"Frances Amthor",1,19337,"Kate Murtagh"
25779,1835,"Moose Malloy",0,41224,"Jack O'Halloran"
25780,1835,"Lindsay Marriott",2,53552,"John O'Leary"
25781,1835,"Tommy Ray",2,81734,"Walter McGinn"
25782,1835,Cowboy,2,133952,"Burton Gilliam"
25783,1835,"Judge Baxter Wilson Grayle",2,3335,"Jim Thompson"
25784,1835,Georgie,0,545590,"Jimmy Archer"
25787,1836,Esther,1,19359,"Marina de Van"
25788,1836,Vincent,2,18178,"Laurent Lucas"
25789,1836,Sandrine,0,19360,"Léa Drucker"
25790,1836,Daniel,2,19361,"Thibault de Montalembert"
25791,1836,Henri,0,19362,"Marc Rioufol"
25792,1836,"La cliente",1,19363,"Dominique Reymond"
25801,1842,Narrator,0,1191409,"Vern Stierman"
25802,1842,"Jim as Boy",0,1119334,"Chuck Pierce Jr."
25803,1842,"Jim as Adult",0,1191410,"William Stumpp"
25804,1842,Willie,2,1191411,"Willie E. Smith"
25805,1842,Himself,0,1191412,"Lloyd Bowen"
25826,10068,John,2,2295,"Mickey Rourke"
25827,10068,Elizabeth,1,326,"Kim Basinger"
25828,10068,Molly,1,60700,"Margaret Whitton"
25829,10068,Harvey,2,8875,"David Margulies"
25831,10068,Thea,1,11870,"Christine Baranski"
25832,10068,Sue,1,16215,"Karen Young"
25833,10068,Farnsworth,2,2374,"Dwight Weist"
25834,10068,"Gallery Client",0,163851,"Victor Truro"
25835,10068,"Bedding Saleswoman",0,165458,"Justine Johnston"
25836,10068,"Sinclair - the Critic",2,1217752,"Roderick Cook"
25838,1843,Commentator,0,556908,"Genesis P-Orridge"
25839,1843,Commentator,0,556909,"Adam Shore"
25840,1844,"Virginia ""Gin"" Baker",1,1922,"Catherine Zeta-Jones"
25841,1844,"Robert ""Mac"" MacDougal",2,738,"Sean Connery"
25845,1844,"Aaron Thibadeaux",2,10182,"Ving Rhames"
25846,1844,"Hector Cruz",2,883,"Will Patton"
25847,1844,"Conrad Greene",2,7868,"Maury Chaykin"
25848,1844,Haas,2,2449,"Kevin McNally"
25849,1844,Quinn,2,82410,"Terry O'Neill"
25850,1844,"Security Chief",0,152281,"Madhav Sharma"
25851,1844,"Chief of Police",0,696,"David Yip"
25852,1844,"Millennium Man",2,79888,"Tim Potter"
25853,1844,"Cruz's Man",2,185399,"Aaron Swartz"
25854,1844,"Computer Technician",0,183930,"William Marsh"
25855,1844,Banker,0,1089911,"Tony Xu"
25856,1844,"ICB Director",0,151438,"Rolf Saxon"
25857,1844,"ICB Operator",0,1089912,"Tom Clarke Hill"
25858,1844,"ICB Technician",0,1089913,"David Howard"
25859,1844,Doctor,2,62937,"Sai-Kit Yung"
25860,1844,"1st Security Guard",2,195599,"Ravin J. Ganatra"
25861,1844,"2nd Security Guard",0,1089914,"Rhydian Jai-Persad"
25862,1844,"3rd Security Guard",0,202939,"Hari Dhillon"
25863,1844,"Waverly Technician",2,933883,"Eric Meyers"
25872,1846,"Grant W. Hicks",0,19426,"Jackie Coogan"
25873,1846,"Philip Marlowe",2,16896,"James Garner"
25874,1846,Chuck,2,19427,"Christopher Cary"
25875,1846,"Mr. Cromwell",0,10775,"William Daniels"
25876,1846,"Winslow Wong",2,19429,"Bruce Lee"
25877,1846,"Orfamay Quest",1,19434,"Sharon Farrell"
25878,1846,"Sonny Steelgrave",2,19435,"H.M. Wynant"
25879,1846,"Mavis Wald",1,79924,"Gayle Hunnicutt"
25880,1846,"Dolores Gonzáles",1,13299,"Rita Moreno"
25881,1846,"Lt. Christy French",2,26512,"Carroll O'Connor"
25882,1846,"Fred Beifus",2,103069,"Kenneth Tobey"
25892,1847,"Philip Marlowe",2,827,"Elliott Gould"
